ccode,country_code,GPCP_g,GPCP_g_l,any_prio,lpopl1,lmtnest,Oil,ethfrac,relfrac,polity2l,gdp_g,gdp_g_l,y_0,Iccyear1,Iccyear2,Iccyear3,Iccyear4,Iccyear5,Iccyear6,Iccyear7,Iccyear8,Iccyear9,Iccyear10,Iccyear11,Iccyear12,Iccyear13,Iccyear14,Iccyear15,Iccyear16,Iccyear17,Iccyear18,Iccyear19,Iccyear20,Iccyear21,Iccyear22,Iccyear23,Iccyear24,Iccyear25,Iccyear26,Iccyear27,Iccyear28,Iccyear29,Iccyear30,Iccyear31,Iccyear32,Iccyear33,Iccyear34,Iccyear35,Iccyear36,Iccyear37,Iccyear38,Iccyear39,Iccyear40,Iccyear41
516,BDI,-.046711095,-.12578216,1,8.6110477,4.3241324,0,.035510659,.55019999,-7,.018181801,.033834599,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,-.073617771,-.046711095,1,8.6399412,4.3241324,0,.035510659,.55019999,-7,.016071435,.018181801,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,-.16530217,-.073617771,0,8.6676798,4.3241324,0,.035510659,.55019999,-3,-.079579219,.016071435,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,.064333349,-.16530217,0,8.6807842,4.3241324,0,.035510659,.55019999,0,-.06084713,-.079579219,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,.010924947,.064333349,1,8.7036314,4.3241324,0,.035510659,.55019999,0,-.09221147,-.06084713,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,.0068738866,.010924947,1,8.7251825,4.3241324,0,.035510659,.55019999,0,-.10345233,-.09221147,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,.076171041,.0068738866,1,8.7471275,4.3241324,0,.035510659,.55019999,-5,-.017306678,-.10345233,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,-.1550051,.076171041,1,8.7694654,4.3241324,0,.035510659,.55019999,-5,.027148554,-.017306678,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,BDI,.18283774,-.1550051,1,8.7921972,4.3241324,0,.035510659,.55019999,-1,-.029715417,.027148554,.48699999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.075083837,.031963903,0,9.0711937,2.9285235,1,.89189857,.63999999,-8,.083752111,.11380595,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.08978375,-.075083837,0,9.0998554,2.9285235,1,.89189857,.63999999,-8,-.010046377,.083752111,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.19897981,.08978375,0,9.1275024,2.9285235,1,.89189857,.63999999,-7,.047619037,-.010046377,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.13033372,-.19897981,1,9.1545105,2.9285235,1,.89189857,.63999999,-8,.045454536,.047619037,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.087806799,.13033372,0,9.180912,2.9285235,1,.89189857,.63999999,-8,.059871696,.045454536,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.098348759,.087806799,0,9.2072353,2.9285235,0,.89189857,.63999999,-8,.0080699157,.059871696,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.052732781,-.098348759,0,9.2344475,2.9285235,0,.89189857,.63999999,-8,-.040026646,.0080699157,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.12180596,-.052732781,0,9.2625532,2.9285235,1,.89189857,.63999999,-8,-.075747021,-.040026646,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.076435387,.12180596,0,9.2915516,2.9285235,0,.89189857,.63999999,-8,.023308193,-.075747021,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.15196779,-.076435387,0,9.321434,2.9285235,1,.89189857,.63999999,-8,-.09919177,.023308193,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.077316716,.15196779,0,9.3521872,2.9285235,1,.89189857,.63999999,-8,-.094616592,-.09919177,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.014713346,-.077316716,0,9.3826962,2.9285235,1,.89189857,.63999999,-8,-.072972946,-.094616592,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.059685417,.014713346,0,9.4126282,2.9285235,1,.89189857,.63999999,-4,-.058528978,-.072972946,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.033216968,.059685417,0,9.4311953,2.9285235,1,.89189857,.63999999,-4,-.051890302,-.058528978,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.0051040864,-.033216968,0,9.4589291,2.9285235,0,.89189857,.63999999,-4,.0044918163,-.051890302,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.0051886947,-.0051040864,0,9.4866076,2.9285235,0,.89189857,.63999999,-4,.021719275,.0044918163,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.0057308082,.0051886947,0,9.5143757,2.9285235,0,.89189857,.63999999,-4,.022842547,.021719275,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,-.09221296,-.0057308082,0,9.5422344,2.9285235,0,.89189857,.63999999,-4,.02195582,.022842547,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,CMR,.18512261,-.09221296,0,9.5701828,2.9285235,0,.89189857,.63999999,-4,.016678238,.02195582,1.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.033061206,.016412064,0,7.7493224,1.686399,0,.68629944,.78280002,-7,-.082152933,-.043360442,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.040424392,.033061206,0,7.7723317,1.686399,0,.68629944,.78280002,-7,.033950642,-.082152933,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.1201971,.040424392,0,7.7968802,1.686399,0,.68629944,.78280002,-7,-.12537313,.033950642,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.089203656,-.1201971,0,7.8224449,1.686399,0,.68629944,.78280002,-7,.061433364,-.12537313,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.20097896,-.089203656,0,7.8489337,1.686399,0,.68629944,.78280002,-7,.012861763,.061433364,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.035367023,.20097896,0,7.8751192,1.686399,0,.68629944,.78280002,-7,-.019047657,.012861763,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.0082883174,-.035367023,0,7.9017477,1.686399,0,.68629944,.78280002,-7,-.053398047,-.019047657,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.079730198,.0082883174,0,7.9287663,1.686399,0,.68629944,.78280002,-7,.0051282411,-.053398047,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.027145252,.079730198,0,7.9561262,1.686399,0,.68629944,.78280002,-7,-.0051020766,.0051282411,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.0031014835,.027145252,0,7.9827576,1.686399,0,.68629944,.78280002,-7,-.010256381,-.0051020766,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.00039194879,.0031014835,0,8.0090303,1.686399,0,.68629944,.78280002,-7,-.050086331,-.010256381,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.075342454,.00039194879,0,8.0346308,1.686399,0,.68629944,.78280002,-6,-.065454565,-.050086331,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.031539813,-.075342454,0,8.0614872,1.686399,0,.68629944,.78280002,-6,-.01871551,-.065454565,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.069796912,-.031539813,0,8.0556116,1.686399,0,.68629944,.78280002,6,.027407255,-.01871551,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.009190117,.069796912,0,8.0771646,1.686399,0,.68629944,.78280002,6,.049480598,.027407255,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.0033282691,-.009190117,0,8.0980349,1.686399,0,.68629944,.78280002,6,-.059554569,.049480598,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,-.086376622,.0033282691,0,8.1179361,1.686399,0,.68629944,.78280002,6,.032447975,-.059554569,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.12646499,-.086376622,0,8.1368694,1.686399,0,.68629944,.78280002,6,.027607881,.032447975,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,CAF,.053343251,.12646499,0,8.1548338,1.686399,0,.68629944,.78280002,6,.015836865,.027607881,.73799998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.14596583,.20731509,1,8.4067087,2.2512918,0,.82627285,.625,0,-.1117424,-.080139376,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.090097047,-.14596583,1,8.4287987,2.2512918,0,.82627285,.625,0,-.21108744,-.1117424,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.10410871,-.090097047,1,8.4510536,2.2512918,0,.82627285,.625,0,-.18918917,-.21108744,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.21867196,-.10410871,1,8.4738684,2.2512918,0,.82627285,.625,0,.033333302,-.18918917,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.33064145,-.21867196,1,8.4969902,2.2512918,0,.82627285,.625,-4,.31935486,.033333302,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.098243438,.33064145,1,8.5207863,2.2512918,0,.82627285,.625,-7,-.053789765,.31935486,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.090059727,-.098243438,1,8.5450029,2.2512918,0,.82627285,.625,-7,-.049095593,-.053789765,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.47365308,-.090059727,1,8.5694065,2.2512918,0,.82627285,.625,-7,.086956538,-.049095593,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.18137448,.47365308,1,8.5943394,2.2512918,0,.82627285,.625,-7,.029999986,.086956538,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.30302858,-.18137448,1,8.6193886,2.2512918,0,.82627285,.625,-7,-.031553425,.029999986,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.39137089,-.30302858,1,8.6447067,2.2512918,0,.82627285,.625,-7,.070175432,-.031553425,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.098090827,.39137089,1,8.6700859,2.2512918,0,.82627285,.625,-5,-.044496473,.070175432,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.21088977,.098090827,1,8.6956739,2.2512918,0,.82627285,.625,-4,-.18277019,-.044496473,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.63233042,-.21088977,1,8.740057,2.2512918,0,.82627285,.625,-4,.066614546,-.18277019,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.19466266,.63233042,0,8.773984,2.2512918,0,.82627285,.625,-4,-.026111873,.066614546,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.027493162,-.19466266,0,8.8109074,2.2512918,0,.82627285,.625,-4,-.0045106593,-.026111873,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,-.12097266,-.027493162,1,8.8446751,2.2512918,0,.82627285,.625,-2,.017995058,-.0045106593,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.18806909,-.12097266,1,8.875289,2.2512918,0,.82627285,.625,-2,.038665704,.017995058,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,TCD,.1043435,.18806909,1,8.9027472,2.2512918,0,.82627285,.625,-2,-.035133827,.038665704,.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.024177268,.294671,0,7.3963351,0,1,.65721238,.51919997,-8,.05851886,.11942027,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.12100341,-.024177268,0,7.4312997,0,1,.65721238,.51919997,-8,.23727992,.05851886,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.21789347,.12100341,0,7.4662275,0,1,.65721238,.51919997,-8,.0083036413,.23727992,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.26811579,-.21789347,0,7.5016346,0,1,.65721238,.51919997,-8,.067843176,.0083036413,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.051426522,.26811579,0,7.5358305,0,1,.65721238,.51919997,-8,-.0095483009,.067843176,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.16737422,.051426522,0,7.5694118,0,1,.65721238,.51919997,-8,-.063403785,-.0095483009,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.033922285,-.16737422,0,7.6024013,0,1,.65721238,.51919997,-8,-.056215342,-.063403785,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.14314143,.033922285,0,7.6348205,0,1,.65721238,.51919997,-8,-.018456439,-.056215342,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.079503909,.14314143,0,7.6666903,0,1,.65721238,.51919997,-8,-.0098290611,-.018456439,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.032010555,-.079503909,0,7.698483,0,1,.65721238,.51919997,-8,-.045748793,-.0098290611,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.17296594,-.032010555,0,7.730175,0,1,.65721238,.51919997,-8,.087743104,-.045748793,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.10947561,-.17296594,0,7.7621708,0,1,.65721238,.51919997,-1,-.068607055,.087743104,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.0050351964,.10947561,0,7.7948232,0,1,.65721238,.51919997,5,-.037907597,-.068607055,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.020621441,.0050351964,0,7.7913618,0,1,.65721238,.51919997,5,-.081525102,-.037907597,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.042304363,.020621441,0,7.8198171,0,1,.65721238,.51919997,5,.011064418,-.081525102,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.061309177,.042304363,0,7.8481531,0,1,.65721238,.51919997,5,-.06947203,.011064418,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,-.11705007,-.061309177,1,7.8761525,0,1,.65721238,.51919997,5,-.033129428,-.06947203,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.14693266,-.11705007,1,7.9038181,0,1,.65721238,.51919997,-6,.0092177922,-.033129428,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,COG,.0850465,.14693266,1,7.9311481,0,1,.65721238,.51919997,-6,-.056046996,.0092177922,1.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,.50462586,-.17451079,0,5.7170277,1.5892352,0,.69333911,.1128,-8,-.1119792,-.0013003733,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.14806753,.50462586,0,5.749393,1.5892352,0,.69333911,.1128,-8,-.0014662568,-.1119792,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.056611929,-.14806753,0,5.7776523,1.5892352,0,.69333911,.1128,-8,-.15124814,-.0014662568,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.31335592,-.056611929,0,5.9401712,1.5892352,0,.69333911,.1128,-8,.019896194,-.15124814,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,.28427628,-.31335592,0,6.0161572,1.5892352,0,.69333911,.1128,-8,-.035623457,.019896194,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.07191328,.28427628,0,6.0637851,1.5892352,0,.69333911,.1128,-8,-.12840807,-.035623457,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.024041532,-.07191328,0,6.1312265,1.5892352,0,.69333911,.1128,-8,.21392529,-.12840807,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,.20213866,-.024041532,0,5.9135032,1.5892352,0,.69333911,.1128,-8,.17373234,.21392529,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,.11303411,.20213866,0,6.0402546,1.5892352,0,.69333911,.1128,-8,-.021246439,.17373234,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.33530697,.11303411,0,6.0637851,1.5892352,0,.69333911,.1128,-8,-.010853825,-.021246439,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
522,DJI,-.15573508,-.33530697,1,6.0867748,1.5892352,0,.69333911,.1128,-8,-.002194602,-.010853825,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
